gridno,date,latitude,longitude,altitude (m),temp max (°C),temp min (°C),temp avg (°C),wind speed (m/s),vapor pressure (kPa),precipitation (mm),E0 (mm/day),ES0 (mm/day),ET0 (mm/day),radiation (kJ/m2/day),snow depth (cm)
101096,1980-10-14,50.72749,5.27314,128,11.50,1.90,6.70,1.30,0.775,0.00,0.77,0.61,0.80,7600,
101096,1980-10-15,50.72749,5.27314,128,12.80,2.50,7.60,1.90,0.805,0.00,0.90,0.75,0.97,7554,
101096,1980-10-16,50.72749,5.27314,128,15.40,6.40,10.90,3.20,1.113,0.00,0.93,0.85,0.99,3840,
101096,1980-10-17,50.72749,5.27314,128,14.80,9.40,12.10,3.70,1.17,8.90,0.91,0.84,1.01,2948,
101096,1980-10-18,50.72749,5.27314,128,10.60,6.30,8.40,3.30,0.983,1.10,0.63,0.57,0.70,2867,
101096,1980-10-19,50.72749,5.27314,128,9.70,1.80,5.70,4.20,0.725,0.40,0.87,0.70,1.05,8969,
101096,1980-10-20,50.72749,5.27314,128,10.70,3.10,6.90,2.30,0.832,6.00,0.89,0.75,0.76,6424,
101096,1980-10-21,50.72749,5.27314,128,13.10,6.10,9.60,3.30,0.899,0.00,0.93,0.73,1.14,8845,
101096,1980-10-22,50.72749,5.27314,128,17.00,8.60,12.80,5.70,0.959,0.00,1.95,1.79,2.21,6571,
101096,1980-10-23,50.72749,5.27314,128,14.90,10.40,12.60,6.60,1.16,8.30,1.34,1.21,1.41,5204,
101096,1980-10-24,50.72749,5.27314,128,11.80,7.20,9.50,3.60,1.063,1.70,0.42,0.36,0.65,2665,
101096,1980-10-25,50.72749,5.27314,128,10.60,5.90,8.20,3.00,0.922,5.50,0.68,0.59,0.73,3970,
101096,1980-10-26,50.72749,5.27314,128,12.00,5.40,8.70,4.80,0.849,0.30,1.27,1.14,1.19,5943,
101096,1980-10-27,50.72749,5.27314,128,14.70,8.80,11.80,5.90,1.21,0.50,0.85,0.78,0.94,2777,
101096,1980-10-28,50.72749,5.27314,128,19.00,12.90,15.90,6.20,1.29,0.00,1.67,1.47,1.97,7798,
101096,1980-10-29,50.72749,5.27314,128,17.40,8.40,12.90,5.00,1.086,3.20,1.05,0.93,1.55,4973,
101096,1980-10-30,50.72749,5.27314,128,11.50,3.00,7.20,1.40,0.826,0.70,0.47,0.36,0.57,4982,
101096,1980-10-31,50.72749,5.27314,128,10.00,1.60,5.80,2.50,0.699,0.10,0.22,0.13,0.63,8062,
101096,1980-11-01,50.72749,5.27314,128,7.30,-0.30,3.50,4.10,0.558,0.00,0.31,0.22,0.82,8139,
101096,1980-11-02,50.72749,5.27314,128,3.60,-3.80,-0.10,4.50,0.394,0.00,0.36,0.22,0.87,8289,
101096,1980-11-03,50.72749,5.27314,128,0.10,-5.60,-2.80,4.10,0.391,0.00,0.50,0.46,0.57,3328,
101096,1980-11-04,50.72749,5.27314,128,-1.00,-5.50,-3.20,5.00,0.358,0.00,0.49,0.41,0.60,5590,
101096,1980-11-05,50.72749,5.27314,128,0.90,-4.10,-1.60,6.10,0.388,0.00,0.95,0.89,0.81,4201,
101096,1980-11-06,50.72749,5.27314,128,0.20,-1.50,-0.70,3.70,0.495,0.00,0.33,0.30,0.48,1509,
101096,1980-11-07,50.72749,5.27314,128,2.00,-1.30,0.30,1.30,0.538,0.50,0.27,0.24,0.37,2009,
101096,1980-11-08,50.72749,5.27314,128,3.00,-3.50,-0.20,1.90,0.535,0.00,0.20,0.14,0.30,3890,
101096,1980-11-09,50.72749,5.27314,128,2.90,-3.00,-0.10,1.30,0.558,0.10,0.20,0.14,0.20,4471,
101096,1980-11-10,50.72749,5.27314,128,4.10,-1.50,1.30,2.00,0.628,0.00,0.32,0.27,0.28,2923,
101096,1980-11-11,50.72749,5.27314,128,4.60,1.50,3.00,4.50,0.678,0.00,0.41,0.37,0.50,1837,
101096,1980-11-12,50.72749,5.27314,128,5.70,1.10,3.40,3.00,0.665,0.20,0.38,0.32,0.43,3333,
101096,1980-11-13,50.72749,5.27314,128,6.50,0.50,3.50,4.40,0.685,1.10,0.36,0.31,0.49,3172,
101096,1980-11-14,50.72749,5.27314,128,7.20,3.70,5.50,7.40,0.692,0.10,1.13,1.08,1.10,2357,
101096,1980-11-15,50.72749,5.27314,128,12.00,4.50,8.20,8.90,1.016,1.40,0.38,0.36,0.69,1199,
101096,1980-11-16,50.72749,5.27314,128,13.90,9.30,11.60,7.20,1.203,13.50,0.69,0.65,0.89,1675,
101096,1980-11-17,50.72749,5.27314,128,14.60,10.80,12.70,8.50,1.207,2.50,1.28,1.22,1.27,2157,
101096,1980-11-18,50.72749,5.27314,128,13.30,6.60,9.90,6.70,0.846,3.90,1.30,1.23,1.56,3292,
101096,1980-11-19,50.72749,5.27314,128,11.00,3.40,7.20,5.40,0.869,0.50,0.62,0.58,0.80,1740,
101096,1980-11-20,50.72749,5.27314,128,14.60,7.30,10.90,5.20,0.902,0.40,0.56,0.44,1.33,5194,
101096,1980-11-21,50.72749,5.27314,128,13.90,9.80,11.90,5.50,1.07,0.00,0.76,0.67,1.08,3751,
101096,1980-11-22,50.72749,5.27314,128,14.00,10.40,12.20,7.30,1.083,0.00,1.50,1.45,1.48,2403,
101096,1980-11-23,50.72749,5.27314,128,14.10,11.60,12.90,6.30,1.146,0.00,1.15,1.11,1.38,1942,
101096,1980-11-24,50.72749,5.27314,128,14.70,10.10,12.40,5.40,1.156,0.00,0.95,0.89,1.08,2378,
101096,1980-11-25,50.72749,5.27314,128,12.30,6.50,9.40,3.40,1.056,1.70,0.31,0.29,0.53,1342,
101096,1980-11-26,50.72749,5.27314,128,7.30,1.30,4.30,2.70,0.745,4.40,0.21,0.17,0.41,1681,
101096,1980-11-27,50.72749,5.27314,128,4.80,-1.70,1.50,5.20,0.612,0.90,0.12,0.09,0.37,3458,
101096,1980-11-28,50.72749,5.27314,128,3.70,0.10,1.90,5.70,0.642,0.40,0.25,0.23,0.39,1581,
101096,1980-11-29,50.72749,5.27314,128,1.90,-0.90,0.50,7.00,0.538,4.00,0.41,0.38,0.50,2052,
101096,1980-11-30,50.72749,5.27314,128,0.40,-3.00,-1.30,5.40,0.418,11.80,0.38,0.33,0.56,3189,
101096,1980-12-01,50.72749,5.27314,128,-1.20,-6.70,-3.90,1.90,0.411,0.10,0.00,0.00,0.01,5301,
101096,1980-12-02,50.72749,5.27314,128,-0.30,-4.60,-2.50,4.70,0.468,0.00,0.19,0.18,0.34,996,
101096,1980-12-03,50.72749,5.27314,128,2.00,-1.60,0.20,3.70,0.558,6.60,0.10,0.06,0.21,3126,
101096,1980-12-04,50.72749,5.27314,128,2.50,-1.00,0.80,3.60,0.608,5.10,0.19,0.16,0.22,1915,
101096,1980-12-05,50.72749,5.27314,128,4.40,-1.20,1.60,5.50,0.658,0.70,0.10,0.09,0.31,984,
101096,1980-12-06,50.72749,5.27314,128,4.80,-2.50,1.10,4.10,0.558,6.10,0.28,0.26,0.54,1499,
101096,1980-12-07,50.72749,5.27314,128,0.60,-5.60,-2.50,2.10,0.461,1.00,0.07,0.04,0.23,1924,
101096,1980-12-08,50.72749,5.27314,128,-0.20,-5.80,-3.00,4.00,0.455,0.10,0.15,0.12,0.16,2974,
101096,1980-12-09,50.72749,5.27314,128,-0.10,-4.60,-2.40,5.70,0.324,0.00,0.47,0.41,0.74,3829,
101096,1980-12-10,50.72749,5.27314,128,3.40,-2.30,0.50,8.00,0.404,0.00,1.39,1.35,1.30,1783,
101096,1980-12-11,50.72749,5.27314,128,5.30,2.30,3.80,6.20,0.709,0.00,0.37,0.36,0.58,874,
101096,1980-12-12,50.72749,5.27314,128,7.30,4.00,5.60,5.80,0.795,0.60,0.49,0.46,0.58,1535,
101096,1980-12-13,50.72749,5.27314,128,8.80,4.80,6.80,7.90,0.799,0.00,0.89,0.87,1.07,1014,
101096,1980-12-14,50.72749,5.27314,128,11.40,7.10,9.20,7.40,1.036,1.80,0.58,0.55,0.71,1579,
101096,1980-12-15,50.72749,5.27314,128,11.90,4.80,8.40,6.50,0.872,6.00,0.43,0.39,0.94,2965,
101096,1980-12-16,50.72749,5.27314,128,7.10,1.20,4.10,2.90,0.709,1.10,0.00,0.00,0.18,3865,
101096,1980-12-17,50.72749,5.27314,128,5.90,0.60,3.20,7.90,0.575,0.00,0.42,0.37,0.93,3854,
101096,1980-12-18,50.72749,5.27314,128,4.80,0.90,2.80,3.70,0.682,15.40,0.20,0.17,0.26,2201,
101096,1980-12-19,50.72749,5.27314,128,3.60,-0.10,1.70,4.90,0.585,0.10,0.20,0.18,0.41,2413,
101096,1980-12-20,50.72749,5.27314,128,4.00,0.00,2.00,5.50,0.625,2.10,0.31,0.28,0.45,1489,
101096,1980-12-21,50.72749,5.27314,128,4.90,1.70,3.30,3.70,0.729,5.50,0.13,0.11,0.32,1051,
101096,1980-12-22,50.72749,5.27314,128,6.30,1.20,3.80,5.10,0.762,0.60,0.18,0.16,0.34,1203,
101096,1980-12-23,50.72749,5.27314,128,10.70,5.10,7.90,5.80,1.039,0.80,0.12,0.11,0.35,942,
101096,1980-12-24,50.72749,5.27314,128,11.80,9.20,10.50,7.00,1.003,1.30,1.03,1.00,1.21,1237,
101096,1980-12-25,50.72749,5.27314,128,10.10,5.60,7.90,5.80,0.866,0.60,0.60,0.57,0.88,1405,
101096,1980-12-26,50.72749,5.27314,128,6.60,1.10,3.80,4.30,0.699,0.40,0.25,0.22,0.45,1989,
101096,1980-12-27,50.72749,5.27314,128,3.10,-0.90,1.10,1.90,0.605,4.00,0.09,0.07,0.21,1761,
101096,1980-12-28,50.72749,5.27314,128,3.20,-2.10,0.50,4.10,0.568,0.00,0.22,0.19,0.26,2771,
101096,1980-12-29,50.72749,5.27314,128,4.90,1.00,2.90,5.40,0.722,0.10,0.13,0.11,0.32,925,
101096,1980-12-30,50.72749,5.27314,128,6.10,4.00,5.10,6.10,0.802,0.00,0.24,0.22,0.46,834,
101096,1980-12-31,50.72749,5.27314,128,6.50,2.60,4.60,8.20,0.695,0.00,0.63,0.59,0.80,2124,
101096,1981-01-01,50.72749,5.27314,128,7.80,1.90,4.80,6.10,0.605,0.20,0.76,0.73,1.04,2609,
101096,1981-01-02,50.72749,5.27314,128,7.40,2.20,4.80,7.70,0.819,2.60,0.16,0.15,0.40,805,
101096,1981-01-03,50.72749,5.27314,128,9.70,5.10,7.40,7.50,0.846,16.20,0.83,0.80,1.00,1099,
101096,1981-01-04,50.72749,5.27314,128,8.00,0.90,4.40,6.40,0.695,6.90,0.40,0.35,0.75,2302,
101096,1981-01-05,50.72749,5.27314,128,3.70,0.20,1.90,3.80,0.628,2.80,0.15,0.12,0.30,2530,
101096,1981-01-06,50.72749,5.27314,128,3.00,-0.70,1.10,3.50,0.595,6.10,0.12,0.11,0.34,1510,
101096,1981-01-07,50.72749,5.27314,128,2.50,-2.80,-0.20,2.60,0.551,0.10,0.07,0.03,0.13,3588,
101096,1981-01-08,50.72749,5.27314,128,2.90,-2.70,0.10,4.40,0.558,0.10,0.25,0.23,0.36,1515,
101096,1981-01-09,50.72749,5.27314,128,4.40,1.00,2.70,5.50,0.702,0.10,0.16,0.14,0.34,1074,
101096,1981-01-10,50.72749,5.27314,128,5.20,0.80,3.00,5.20,0.678,7.70,0.32,0.29,0.43,1574,
101096,1981-01-11,50.72749,5.27314,128,2.40,-2.90,-0.30,2.80,0.515,0.50,0.11,0.09,0.20,3562,
101096,1981-01-12,50.72749,5.27314,128,1.00,-4.90,-2.00,5.30,0.515,0.00,0.12,0.11,0.22,1388,
101096,1981-01-13,50.72749,5.27314,128,0.30,-3.40,-1.60,4.10,0.501,13.90,0.05,0.03,0.13,4140,
101096,1981-01-14,50.72749,5.27314,128,4.40,-2.80,0.80,8.70,0.588,1.30,0.37,0.35,0.55,1107,
101096,1981-01-15,50.72749,5.27314,128,5.40,-1.40,2.00,4.50,0.585,18.70,0.27,0.22,0.53,3084,
101096,1981-01-16,50.72749,5.27314,128,3.20,-1.80,0.70,5.90,0.578,13.10,0.22,0.18,0.32,3732,
101096,1981-01-17,50.72749,5.27314,128,5.20,0.90,3.00,5.50,0.678,3.40,0.36,0.32,0.45,2384,
101096,1981-01-18,50.72749,5.27314,128,4.60,0.00,2.30,4.00,0.555,0.70,0.62,0.59,0.70,2129,
101096,1981-01-19,50.72749,5.27314,128,6.30,0.60,3.40,5.00,0.692,0.10,0.47,0.43,0.52,2128,
101096,1981-01-20,50.72749,5.27314,128,4.20,-1.40,1.40,2.20,0.595,9.10,0.25,0.22,0.34,2494,
101096,1981-01-21,50.72749,5.27314,128,2.70,-3.30,-0.30,3.70,0.495,0.00,0.46,0.43,0.51,2120,
101096,1981-01-22,50.72749,5.27314,128,3.40,0.30,1.80,2.80,0.625,0.00,0.26,0.24,0.43,1467,
101096,1981-01-23,50.72749,5.27314,128,5.10,2.10,3.60,1.20,0.725,0.00,0.25,0.22,0.33,1941,
101096,1981-01-24,50.72749,5.27314,128,4.90,-0.10,2.40,3.60,0.608,0.00,0.47,0.43,0.58,1846,
101096,1981-01-25,50.72749,5.27314,128,6.10,2.10,4.10,3.50,0.735,0.00,0.42,0.38,0.43,2576,
101096,1981-01-26,50.72749,5.27314,128,6.70,2.40,4.50,1.80,0.735,0.00,0.20,0.15,0.30,4081,
101096,1981-01-27,50.72749,5.27314,128,6.20,3.70,4.90,2.80,0.852,0.60,0.13,0.11,0.30,1474,
101096,1981-01-28,50.72749,5.27314,128,6.90,3.70,5.30,1.10,0.856,0.90,0.16,0.13,0.34,1613,
101096,1981-01-29,50.72749,5.27314,128,4.70,0.00,2.40,1.00,0.682,0.00,0.14,0.11,0.25,3243,
101096,1981-01-30,50.72749,5.27314,128,5.80,-1.10,2.40,1.50,0.652,0.00,0.07,0.05,0.21,4668,
101096,1981-01-31,50.72749,5.27314,128,9.30,0.10,4.70,2.80,0.545,0.00,0.12,0.02,0.78,7201,
101096,1981-02-01,50.72749,5.27314,128,9.50,1.30,5.40,4.20,0.561,0.00,0.38,0.29,1.08,7194,
101096,1981-02-02,50.72749,5.27314,128,10.30,1.10,5.70,6.70,0.528,0.00,1.07,0.93,1.78,7059,
101096,1981-02-03,50.72749,5.27314,128,8.40,2.90,5.60,6.00,0.785,5.00,0.49,0.47,0.76,1135,
101096,1981-02-04,50.72749,5.27314,128,6.20,0.60,3.40,3.50,0.699,12.90,0.42,0.37,0.47,2376,
101096,1981-02-05,50.72749,5.27314,128,3.80,-0.60,1.60,3.90,0.625,2.50,0.41,0.36,0.39,2994,
101096,1981-02-06,50.72749,5.27314,128,7.50,1.90,4.70,5.60,0.822,1.50,0.29,0.25,0.39,1906,
101096,1981-02-07,50.72749,5.27314,128,9.90,7.00,8.50,6.60,0.969,1.30,0.71,0.67,0.80,1913,
101096,1981-02-08,50.72749,5.27314,128,9.50,7.40,8.50,5.60,0.959,0.10,0.56,0.53,0.78,1536,
101096,1981-02-09,50.72749,5.27314,128,8.50,5.20,6.90,4.10,0.782,0.10,0.71,0.67,0.90,1985,
101096,1981-02-10,50.72749,5.27314,128,6.50,0.70,3.60,4.90,0.645,0.10,0.66,0.60,0.72,2889,
101096,1981-02-11,50.72749,5.27314,128,3.20,-1.50,0.90,2.90,0.551,2.90,0.39,0.31,0.43,4853,
101096,1981-02-12,50.72749,5.27314,128,4.00,-3.50,0.20,1.30,0.445,1.80,0.33,0.21,0.42,8405,
101096,1981-02-13,50.72749,5.27314,128,3.00,-4.10,-0.60,2.00,0.458,0.00,0.22,0.12,0.45,9430,
101096,1981-02-14,50.72749,5.27314,128,2.80,-5.60,-1.40,1.10,0.451,0.00,0.16,0.07,0.38,9133,
101096,1981-02-15,50.72749,5.27314,128,0.40,-4.60,-2.10,1.40,0.471,0.00,0.33,0.29,0.32,3138,
101096,1981-02-16,50.72749,5.27314,128,2.10,-5.20,-1.60,2.60,0.451,0.00,0.29,0.16,0.47,8776,
101096,1981-02-17,50.72749,5.27314,128,2.00,-3.20,-0.60,2.50,0.515,0.00,0.35,0.31,0.46,2389,
101096,1981-02-18,50.72749,5.27314,128,2.40,-0.90,0.80,4.10,0.555,0.00,0.57,0.52,0.54,3118,
101096,1981-02-19,50.72749,5.27314,128,0.30,-2.20,-1.00,4.10,0.498,0.30,0.53,0.48,0.47,3175,
101096,1981-02-20,50.72749,5.27314,128,0.30,-2.70,-1.20,3.60,0.531,0.40,0.43,0.38,0.31,3573,
101096,1981-02-21,50.72749,5.27314,128,-1.30,-5.90,-3.60,1.50,0.465,1.50,0.41,0.32,0.25,6201,
101096,1981-02-22,50.72749,5.27314,128,0.90,-6.70,-2.90,2.50,0.398,0.00,0.44,0.29,0.51,9880,
101096,1981-02-23,50.72749,5.27314,128,2.10,-6.80,-2.40,2.50,0.434,0.00,0.48,0.35,0.51,9090,
101096,1981-02-24,50.72749,5.27314,128,1.60,-6.10,-2.20,2.30,0.458,0.00,0.51,0.41,0.45,6508,
101096,1981-02-25,50.72749,5.27314,128,1.70,-4.50,-1.40,2.50,0.448,0.00,0.42,0.29,0.57,8844,
101096,1981-02-26,50.72749,5.27314,128,4.80,-2.40,1.20,3.00,0.495,0.00,0.65,0.47,0.82,10499,
101096,1981-02-27,50.72749,5.27314,128,7.10,-2.80,2.10,5.30,0.358,0.00,1.47,1.29,1.78,10542,
101096,1981-02-28,50.72749,5.27314,128,6.40,0.40,3.40,5.00,0.558,0.00,1.06,1.01,1.19,2943,
101096,1981-03-01,50.72749,5.27314,128,8.50,3.60,6.10,5.00,0.762,7.20,1.04,0.87,1.08,8407,
101096,1981-03-02,50.72749,5.27314,128,9.30,5.30,7.30,3.90,0.882,1.40,0.88,0.80,0.86,3829,
101096,1981-03-03,50.72749,5.27314,128,8.80,3.10,5.90,3.80,0.846,0.50,0.62,0.55,0.65,3367,
101096,1981-03-04,50.72749,5.27314,128,4.80,-0.50,2.10,1.90,0.605,2.00,0.51,0.46,0.60,3026,
101096,1981-03-05,50.72749,5.27314,128,3.70,-0.40,1.60,3.30,0.555,0.00,0.96,0.86,0.79,5485,
101096,1981-03-06,50.72749,5.27314,128,8.50,1.30,4.90,5.40,0.729,0.00,0.86,0.79,0.93,3164,
101096,1981-03-07,50.72749,5.27314,128,12.10,6.80,9.50,7.90,1.016,2.40,1.26,1.17,1.17,3840,
101096,1981-03-08,50.72749,5.27314,128,14.30,10.90,12.60,8.40,1.186,2.10,1.65,1.56,1.54,3678,
101096,1981-03-09,50.72749,5.27314,128,13.30,10.80,12.00,6.60,1.297,6.00,0.73,0.66,0.78,2636,
101096,1981-03-10,50.72749,5.27314,128,14.20,11.20,12.70,7.30,1.324,28.30,0.91,0.84,0.96,2744,
101096,1981-03-11,50.72749,5.27314,128,16.90,12.10,14.50,9.30,1.197,7.60,2.45,2.35,2.37,4165,
101096,1981-03-12,50.72749,5.27314,128,13.70,8.90,11.30,4.30,1.086,0.40,1.48,1.35,1.29,5360,
101096,1981-03-13,50.72749,5.27314,128,12.60,7.00,9.80,6.10,0.986,2.60,1.60,1.45,1.39,6954,
101096,1981-03-14,50.72749,5.27314,128,9.80,5.10,7.40,6.20,0.836,7.10,1.18,1.08,1.16,4634,
101096,1981-03-15,50.72749,5.27314,128,10.80,2.80,6.80,3.00,0.769,2.80,1.55,1.30,1.38,12332,
101096,1981-03-16,50.72749,5.27314,128,9.80,3.00,6.40,2.40,0.819,0.50,1.05,0.92,0.98,6887,
101096,1981-03-17,50.72749,5.27314,128,7.40,0.70,4.00,1.80,0.688,0.80,1.07,0.91,0.90,8281,
101096,1981-03-18,50.72749,5.27314,128,6.90,0.00,3.50,5.50,0.615,2.40,1.51,1.35,1.19,8383,
101096,1981-03-19,50.72749,5.27314,128,8.10,4.70,6.40,6.60,0.685,0.00,1.90,1.79,1.58,5487,
101096,1981-03-20,50.72749,5.27314,128,12.60,4.70,8.60,5.00,0.699,0.00,2.55,2.24,2.42,14614,
101096,1981-03-21,50.72749,5.27314,128,16.60,7.60,12.10,8.00,0.852,0.00,3.59,3.26,3.29,13763,
101096,1981-03-22,50.72749,5.27314,128,15.80,6.20,11.00,7.00,0.909,0.00,2.46,2.26,2.38,8615,
101096,1981-03-23,50.72749,5.27314,128,13.60,2.30,8.00,7.40,0.963,2.70,1.07,0.99,1.16,4102,
101096,1981-03-24,50.72749,5.27314,128,12.80,8.90,10.80,6.90,1.026,8.90,1.76,1.66,1.59,4722,
101096,1981-03-25,50.72749,5.27314,128,18.20,11.90,15.00,5.20,1.283,7.30,3.07,2.75,2.67,12331,
101096,1981-03-26,50.72749,5.27314,128,18.30,8.50,13.40,5.30,1.23,0.00,2.37,2.11,2.19,10433,
101096,1981-03-27,50.72749,5.27314,128,17.30,5.20,11.30,3.70,0.866,2.10,2.76,2.42,2.56,14480,
101096,1981-03-28,50.72749,5.27314,128,18.20,8.70,13.50,2.10,1.016,0.00,2.45,2.18,2.15,11215,
101096,1981-03-29,50.72749,5.27314,128,19.20,10.10,14.60,1.90,1.27,0.80,2.28,1.99,2.00,11467,
101096,1981-03-30,50.72749,5.27314,128,16.20,10.00,13.10,1.70,1.303,0.30,1.17,1.04,1.17,5333,
101096,1981-03-31,50.72749,5.27314,128,13.30,9.10,11.20,2.10,1.253,4.20,0.73,0.64,0.80,3776,
101096,1981-04-01,50.72749,5.27314,128,11.10,8.70,9.90,2.00,1.10,0.00,0.79,0.71,0.86,3891,
101096,1981-04-02,50.72749,5.27314,128,10.20,7.40,8.80,2.30,1.063,0.00,0.60,0.53,0.74,3332,
101096,1981-04-03,50.72749,5.27314,128,10.30,8.20,9.30,3.20,1.13,0.10,0.48,0.42,0.63,2870,
101096,1981-04-04,50.72749,5.27314,128,9.80,5.50,7.70,3.30,0.896,0.00,0.90,0.82,0.97,3865,
101096,1981-04-05,50.72749,5.27314,128,7.40,4.30,5.80,1.90,0.812,0.30,0.93,0.83,0.88,5083,
101096,1981-04-06,50.72749,5.27314,128,11.10,3.90,7.50,2.20,0.829,0.90,1.50,1.34,1.34,7840,
101096,1981-04-07,50.72749,5.27314,128,13.50,5.40,9.40,1.60,1.019,0.40,1.38,1.23,1.23,6856,
101096,1981-04-08,50.72749,5.27314,128,16.20,9.30,12.70,1.30,1.197,2.20,2.11,1.84,1.67,11019,
101096,1981-04-09,50.72749,5.27314,128,18.80,7.10,12.90,1.80,1.073,0.00,2.61,2.23,2.41,15832,
101096,1981-04-10,50.72749,5.27314,128,20.90,8.30,14.60,3.30,1.026,0.00,3.51,3.02,3.40,19439,
101096,1981-04-11,50.72749,5.27314,128,21.70,11.20,16.50,2.40,1.25,0.00,2.88,2.56,2.64,12350,
101096,1981-04-12,50.72749,5.27314,128,20.50,11.90,16.20,2.40,1.461,0.00,2.72,2.39,2.29,12517,
101096,1981-04-13,50.72749,5.27314,128,16.10,8.20,12.10,3.30,1.233,0.00,1.58,1.43,1.39,6567,
101096,1981-04-14,50.72749,5.27314,128,17.60,5.80,11.70,3.50,0.866,0.00,3.27,2.83,3.10,18645,
101096,1981-04-15,50.72749,5.27314,128,19.90,5.50,12.70,3.70,0.816,0.00,3.78,3.26,3.71,21582,
101096,1981-04-16,50.72749,5.27314,128,17.30,4.50,10.90,3.90,0.879,0.00,3.29,2.90,2.90,17369,
101096,1981-04-17,50.72749,5.27314,128,12.60,1.60,7.10,5.00,0.642,0.00,3.55,3.08,2.95,22714,
101096,1981-04-18,50.72749,5.27314,128,10.80,-0.30,5.20,4.70,0.582,0.00,3.31,2.87,2.67,22330,
101096,1981-04-19,50.72749,5.27314,128,10.10,2.70,6.40,4.70,0.822,0.20,1.86,1.66,1.36,9797,
101096,1981-04-20,50.72749,5.27314,128,10.70,3.10,6.90,4.00,0.662,2.70,2.86,2.52,2.34,16592,
101096,1981-04-21,50.72749,5.27314,128,9.10,0.40,4.80,3.10,0.692,0.00,1.40,1.25,1.32,7512,
101096,1981-04-22,50.72749,5.27314,128,9.10,3.00,6.10,3.10,0.655,0.00,2.44,2.19,1.92,12700,
101096,1981-04-23,50.72749,5.27314,128,8.90,0.20,4.50,2.40,0.628,1.60,2.25,1.96,1.84,15463,
101096,1981-04-24,50.72749,5.27314,128,10.30,-1.30,4.50,3.40,0.481,0.10,3.34,2.94,2.68,21143,
101096,1981-04-25,50.72749,5.27314,128,14.40,3.00,8.70,3.70,0.648,0.00,3.06,2.81,2.68,11678,
101096,1981-04-26,50.72749,5.27314,128,13.20,2.40,7.80,3.10,0.919,0.10,1.15,1.04,1.21,5096,
101096,1981-04-27,50.72749,5.27314,128,10.40,2.30,6.30,4.70,0.782,4.70,1.81,1.65,1.54,7827,
101096,1981-04-28,50.72749,5.27314,128,9.40,1.10,5.20,3.70,0.772,0.00,1.45,1.31,1.18,7515,
101096,1981-04-29,50.72749,5.27314,128,10.40,4.70,7.50,3.80,0.973,2.70,1.13,1.01,0.95,5777,
101096,1981-04-30,50.72749,5.27314,128,11.10,8.40,9.80,4.10,1.14,1.00,0.91,0.81,0.86,4518,
101096,1981-05-01,50.72749,5.27314,128,11.00,4.10,7.50,3.60,0.805,12.20,2.30,2.05,1.86,12118,
101096,1981-05-02,50.72749,5.27314,128,10.80,0.30,5.50,2.70,0.665,0.00,2.56,2.25,2.07,15932,
101096,1981-05-03,50.72749,5.27314,128,9.20,-0.50,4.30,4.50,0.572,0.10,2.72,2.44,2.08,14927,
101096,1981-05-04,50.72749,5.27314,128,9.40,3.90,6.70,3.70,0.862,0.80,1.78,1.59,1.30,9507,
101096,1981-05-05,50.72749,5.27314,128,9.80,3.40,6.60,3.40,0.739,7.40,2.27,2.01,1.84,12762,
101096,1981-05-06,50.72749,5.27314,128,14.10,4.40,9.20,3.20,1.019,6.60,1.66,1.49,1.47,7793,
101096,1981-05-07,50.72749,5.27314,128,19.40,7.90,13.70,3.70,1.07,0.00,4.23,3.72,3.53,21067,
101096,1981-05-08,50.72749,5.27314,128,19.90,12.10,16.00,2.10,1.454,0.00,2.01,1.81,1.86,7488,
101096,1981-05-09,50.72749,5.27314,128,21.40,10.70,16.10,1.80,1.327,4.80,3.86,3.38,3.18,18626,
101096,1981-05-10,50.72749,5.27314,128,25.40,12.30,18.80,2.30,1.38,0.00,4.93,4.29,4.40,23560,
101096,1981-05-11,50.72749,5.27314,128,25.00,11.60,18.30,3.10,1.621,0.00,4.13,3.63,3.54,18434,
101096,1981-05-12,50.72749,5.27314,128,20.60,9.80,15.20,2.00,1.277,14.50,4.06,3.54,3.34,20548,
101096,1981-05-13,50.72749,5.27314,128,21.20,10.00,15.60,2.40,1.20,2.70,4.24,3.69,3.64,21400,
101096,1981-05-14,50.72749,5.27314,128,17.20,10.20,13.70,1.60,1.19,0.00,2.80,2.48,2.31,13018,
101096,1981-05-15,50.72749,5.27314,128,19.20,9.30,14.30,2.20,1.153,0.00,4.05,3.52,3.38,21391,
101096,1981-05-16,50.72749,5.27314,128,19.50,10.80,15.10,4.00,1.227,0.00,3.37,3.03,2.94,13322,
101096,1981-05-17,50.72749,5.27314,128,16.30,7.90,12.10,4.00,1.033,6.10,3.68,3.27,2.94,17511,
101096,1981-05-18,50.72749,5.27314,128,19.10,7.20,13.10,2.70,0.973,2.00,4.42,3.87,3.74,22754,
101096,1981-05-19,50.72749,5.27314,128,23.80,13.20,18.50,2.70,1.377,0.00,4.10,3.67,3.54,15900,
101096,1981-05-20,50.72749,5.27314,128,25.80,14.60,20.20,3.00,1.257,0.00,5.41,4.83,4.80,20609,
101096,1981-05-21,50.72749,5.27314,128,27.60,15.20,21.40,3.10,1.557,0.00,5.58,4.97,4.91,21482,
101096,1981-05-22,50.72749,5.27314,128,21.90,11.50,16.70,4.40,1.387,5.40,4.76,4.24,3.82,19813,
101096,1981-05-23,50.72749,5.27314,128,19.30,10.10,14.70,4.50,1.324,0.90,3.40,3.07,2.67,13134,
