GRID_NO,date,LATITUDE,LONGITUDE,ALTITUDE,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,WINDSPEED,VAPOURPRESSURE,PRECIPITATION,E0,ES0,ET0,RADIATION,YEAR,MONTH,DAY,SUNSHINE_CALC,HUMIDITY_06H,HUMIDITY_09H,HUMIDITY_12H,HUMIDITY_15H,HUMIDITY_18H,SNOWDEPTH
100106,20/12/1999,50.59354,8.82077,215,3.6,-1.6,1,1.5,0.538,0.1,0.16,0.13,0.3,2009,1999,12,20,8,,,,,,
100106,21/12/1999,50.59354,8.82077,215,0.5,-1.3,-0.4,1,0.538,0,0.16,0.13,0.2,1583,1999,12,21,8,,,,,,
100106,22/12/1999,50.59354,8.82077,215,-1,-3.8,-2.4,1.3,0.419,0,0,0,0,4232,1999,12,22,8,,,,,,
100106,23/12/1999,50.59354,8.82077,215,-2.2,-4.9,-3.5,1.8,0.429,1,0.16,0.13,0.2,1585,1999,12,23,8,,,,,,
100106,24/12/1999,50.59354,8.82077,215,4,-2.4,0.8,2.6,0.668,2.6,0.09,0.06,0.11,1588,1999,12,24,8,,,,,,
100106,25/12/1999,50.59354,8.82077,215,8.9,3.8,6.4,2.9,0.768,5,0.5,0.47,0.66,1639,1999,12,25,8,,,,,,
100106,26/12/1999,50.59354,8.82077,215,5.1,3.1,4.1,2.7,0.708,15,0.33,0.3,0.42,1644,1999,12,26,8,,,,,,
100106,27/12/1999,50.59354,8.82077,215,4.2,2.3,3.3,2,0.678,0.9,0.27,0.24,0.34,1602,1999,12,27,8,,,,,,
100106,28/12/1999,50.59354,8.82077,215,3.3,0.2,1.8,1.4,0.618,0,0.19,0.16,0.26,1705,1999,12,28,8,,,,,,
100106,29/12/1999,50.59354,8.82077,215,3.8,1,2.4,1.9,0.638,0.1,0.18,0.15,0.29,1905,1999,12,29,8,,,,,,
100106,30/12/1999,50.59354,8.82077,215,3.5,1.6,2.6,1.5,0.628,0.8,0.25,0.22,0.32,1674,1999,12,30,8,,,,,,
100106,31/12/1999,50.59354,8.82077,215,2.5,0.6,1.6,1.4,0.668,0.1,0.13,0.1,0.17,1636,1999,12,31,8,,,,,,
100106,01/01/2000,50.59354,8.82077,215,4.4,2,3.2,0.8,0.728,0.9,0,0,0.33,670,2000,1,1,8,,,,,,
100106,02/01/2000,50.59354,8.82077,215,2.9,0.4,1.7,0.8,0.678,0,0.08,0.06,0.19,1450,2000,1,2,8,,,,,,
100106,03/01/2000,50.59354,8.82077,215,5.4,1.3,3.4,1.3,0.708,0.1,0.25,0.22,0.24,1890,2000,1,3,8,,,,,,
100106,04/01/2000,50.59354,8.82077,215,5.5,3.4,4.5,1.8,0.818,3.6,0,0,0.31,740,2000,1,4,8,,,,,,
100106,05/01/2000,50.59354,8.82077,215,7.7,3.3,5.5,1.4,0.728,0,0,0,0.09,4460,2000,1,5,8,,,,,,
100106,06/01/2000,50.59354,8.82077,215,3.2,-0.1,1.6,1.4,0.738,0.2,0,0,0.14,1000,2000,1,6,8,,,,,,
100106,07/01/2000,50.59354,8.82077,215,7.8,2.7,5.3,1,0.798,0.1,0.11,0.05,0.13,3120,2000,1,7,8,,,,,,
100106,08/01/2000,50.59354,8.82077,215,7.2,4.3,5.8,1.5,0.738,0.6,0.33,0.3,0.51,1420,2000,1,8,8,,,,,,
100106,09/01/2000,50.59354,8.82077,215,6,4.6,5.3,0.7,0.798,1,0.22,0.18,0.28,1660,2000,1,9,8,,,,,,
100106,10/01/2000,50.59354,8.82077,215,4.3,1.4,2.9,0.8,0.578,0,0.09,0.03,0.2,3000,2000,1,10,8,,,,,,
100106,11/01/2000,50.59354,8.82077,215,0.7,-4.4,-1.8,0.5,0.538,0,0.13,0.1,0.15,1960,2000,1,11,8,,,,,,
100106,12/01/2000,50.59354,8.82077,215,1.1,0.5,0.8,1.4,0.568,0,0.05,0.04,0.4,590,2000,1,12,8,,,,,,
100106,13/01/2000,50.59354,8.82077,215,0.2,-1.5,-0.6,1.7,0.498,0,0.06,0.04,0.35,1530,2000,1,13,8,,,,,,
100106,14/01/2000,50.59354,8.82077,215,2.1,-0.4,0.9,1.1,0.578,0,0.17,0.14,0.31,1450,2000,1,14,8,,,,,,
100106,15/01/2000,50.59354,8.82077,215,2.2,-1.1,0.6,0.6,0.548,0,0.15,0.13,0.3,1410,2000,1,15,8,,,,,,
100106,16/01/2000,50.59354,8.82077,215,1.6,-2.5,-0.4,1,0.558,0.1,0.14,0.11,0.24,1660,2000,1,16,8,,,,,,
100106,17/01/2000,50.59354,8.82077,215,6.7,1.4,4.1,2.5,0.788,0.1,0.05,0.03,0.35,950,2000,1,17,8,,,,,,
100106,18/01/2000,50.59354,8.82077,215,7.6,6,6.8,3.3,0.668,0.4,0.85,0.81,1.08,1890,2000,1,18,8,,,,,,
100106,19/01/2000,50.59354,8.82077,215,4.4,-0.8,1.8,1.2,0.498,0.1,0.1,0.04,0.34,3743,2000,1,19,8,,,,,,
100106,20/01/2000,50.59354,8.82077,215,4.1,0.1,2.1,1.9,0.618,0.6,0.22,0.19,0.44,1320,2000,1,20,8,,,,,,
100106,21/01/2000,50.59354,8.82077,215,5.4,2.8,4.1,2.5,0.658,0.5,0.38,0.35,0.63,1520,2000,1,21,8,,,,,,
100106,22/01/2000,50.59354,8.82077,215,3,2,2.5,1.5,0.648,1,0.13,0.12,0.41,1050,2000,1,22,8,,,,,,
100106,23/01/2000,50.59354,8.82077,215,1.6,1,1.3,1.1,0.498,2,0.29,0.26,0.47,1610,2000,1,23,8,,,,,,
100106,24/01/2000,50.59354,8.82077,215,-1.5,-9.6,-5.5,0.6,0.289,0,0,0,0.02,7038,2000,1,24,8,,,,,,
100106,25/01/2000,50.59354,8.82077,215,-0.9,-9.4,-5.1,0.5,0.309,0,0,0,0.06,6260,2000,1,25,8,,,,,,
100106,26/01/2000,50.59354,8.82077,215,-1.1,-10,-5.5,0.7,0.349,0.1,0.13,0.08,0.18,3900,2000,1,26,8,,,,,,
100106,27/01/2000,50.59354,8.82077,215,-1.1,-3.5,-2.3,0.7,0.409,0,0.25,0.22,0.31,2130,2000,1,27,8,,,,,,
100106,28/01/2000,50.59354,8.82077,215,1.5,-9.2,-3.8,1.1,0.409,0.7,0.05,0.01,0.29,2710,2000,1,28,8,,,,,,
100106,29/01/2000,50.59354,8.82077,215,8.3,1.4,4.9,3.7,0.837,14,0,0,0.43,570,2000,1,29,8,,,,,,
100106,30/01/2000,50.59354,8.82077,215,8.5,6.7,7.6,3.4,0.897,1,0.38,0.35,0.7,1190,2000,1,30,8,,,,,,
100106,31/01/2000,50.59354,8.82077,215,9.3,7.2,8.3,2.6,0.967,0.5,0.17,0.16,0.62,690,2000,1,31,8,,,,,,
100106,01/02/2000,50.59354,8.82077,215,11.2,7.5,9.4,1.7,0.857,0,0.67,0.57,0.7,4470,2000,2,1,8,,,,,,
100106,02/02/2000,50.59354,8.82077,215,7.4,6.4,6.9,2,0.808,0.5,0.6,0.55,0.63,2530,2000,2,2,8,,,,,,
100106,03/02/2000,50.59354,8.82077,215,6.6,4.6,5.6,2.2,0.738,0.1,0.49,0.45,0.65,2110,2000,2,3,8,,,,,,
100106,04/02/2000,50.59354,8.82077,215,7.1,0.1,3.6,1.8,0.758,2,0.26,0.21,0.37,2330,2000,2,4,8,,,,,,
100106,05/02/2000,50.59354,8.82077,215,11.2,5.7,8.5,1.3,0.818,0,0.32,0.2,0.59,5810,2000,2,5,8,,,,,,
100106,06/02/2000,50.59354,8.82077,215,12.1,0.8,6.5,1.1,0.758,0.2,0.12,0,0.5,6510,2000,2,6,8,,,,,,
100106,07/02/2000,50.59354,8.82077,215,10.4,7.5,9,2.6,0.837,1.7,0.78,0.66,0.92,5300,2000,2,7,8,,,,,,
100106,08/02/2000,50.59354,8.82077,215,11.1,6.1,8.6,3.1,0.877,9,0.66,0.62,0.96,2110,2000,2,8,8,,,,,,
100106,09/02/2000,50.59354,8.82077,215,5.8,2.7,4.3,2.9,0.668,1,0.62,0.54,0.68,4440,2000,2,9,8,,,,,,
100106,10/02/2000,50.59354,8.82077,215,9.1,3.8,6.5,2.1,0.708,3.5,0.73,0.6,0.77,6400,2000,2,10,8,,,,,,
100106,11/02/2000,50.59354,8.82077,215,7.7,2.1,4.9,1.3,0.618,0,0.13,0,0.61,6770,2000,2,11,8,,,,,,
100106,12/02/2000,50.59354,8.82077,215,6.7,-3.6,1.6,1.4,0.588,2.3,0.37,0.27,0.48,5810,2000,2,12,8,,,,,,
100106,13/02/2000,50.59354,8.82077,215,7.7,2.8,5.3,1.7,0.698,3,0.29,0.21,0.66,4440,2000,2,13,8,,,,,,
100106,14/02/2000,50.59354,8.82077,215,7.2,-0.1,3.6,1.6,0.618,3,0.36,0.22,0.61,7316,2000,2,14,8,,,,,,
100106,15/02/2000,50.59354,8.82077,215,10.7,3.6,7.2,1.8,0.877,10,0,0,0.66,520,2000,2,15,8,,,,,,
100106,16/02/2000,50.59354,8.82077,215,5.8,3.9,4.9,2.2,0.638,0.9,0.66,0.55,0.8,5690,2000,2,16,8,,,,,,
100106,17/02/2000,50.59354,8.82077,215,4.1,-0.9,1.6,2.2,0.588,0.6,0.42,0.35,0.55,4260,2000,2,17,8,,,,,,
100106,18/02/2000,50.59354,8.82077,215,1.4,-0.4,0.5,1.9,0.618,4,0.11,0.08,0.33,1510,2000,2,18,8,,,,,,
100106,19/02/2000,50.59354,8.82077,215,6.3,1.2,3.8,1.7,0.728,2,0.56,0.48,0.51,3950,2000,2,19,8,,,,,,
100106,20/02/2000,50.59354,8.82077,215,4.6,2.2,3.4,2.2,0.528,0,0.91,0.79,0.89,6340,2000,2,20,8,,,,,,
100106,21/02/2000,50.59354,8.82077,215,4.4,-2.4,1,0.9,0.538,0.8,0.78,0.65,0.53,7150,2000,2,21,8,,,,,,
100106,22/02/2000,50.59354,8.82077,215,4,-0.2,1.9,0.8,0.658,0,0.35,0.3,0.43,2920,2000,2,22,8,,,,,,
100106,23/02/2000,50.59354,8.82077,215,5.8,-1.1,2.4,0.5,0.668,0.1,0.61,0.52,0.48,4850,2000,2,23,8,,,,,,
100106,24/02/2000,50.59354,8.82077,215,8.2,1.6,4.9,1.5,0.837,3,0.11,0.09,0.46,1370,2000,2,24,8,,,,,,
100106,25/02/2000,50.59354,8.82077,215,10,4.6,7.3,1.9,0.798,5,0.92,0.79,0.91,6260,2000,2,25,8,,,,,,
100106,26/02/2000,50.59354,8.82077,215,8.5,-2.8,2.9,0.6,0.538,0,0.24,0.05,0.7,10320,2000,2,26,8,,,,,,
100106,27/02/2000,50.59354,8.82077,215,10.8,-4.4,3.2,1.2,0.648,0,0.58,0.38,0.83,11020,2000,2,27,8,,,,,,
100106,28/02/2000,50.59354,8.82077,215,15.9,6.1,11,2.1,0.867,3.6,0.95,0.79,1.45,7100,2000,2,28,8,,,,,,
100106,29/02/2000,50.59354,8.82077,215,8.7,2.3,5.5,1.9,0.768,1,0.78,0.68,0.76,4960,2000,2,29,8,,,,,,
100106,01/03/2000,50.59354,8.82077,215,7.1,5.7,6.4,2.4,0.738,1.1,0.84,0.75,0.94,4120,2000,3,1,8,,,,,,
100106,02/03/2000,50.59354,8.82077,215,6.1,1.2,3.7,2.6,0.588,2,1.1,0.94,1.02,8620,2000,3,2,8,,,,,,
100106,03/03/2000,50.59354,8.82077,215,8.7,3.5,6.1,2.7,0.768,11,0.65,0.6,0.87,2570,2000,3,3,8,,,,,,
100106,04/03/2000,50.59354,8.82077,215,4.6,1,2.8,2.2,0.578,0.3,0.92,0.78,0.88,7830,2000,3,4,8,,,,,,
100106,05/03/2000,50.59354,8.82077,215,3.4,-0.7,1.4,2,0.548,0.1,1.01,0.9,0.75,6770,2000,3,5,8,,,,,,
100106,06/03/2000,50.59354,8.82077,215,9.3,1.6,5.5,1.7,0.578,0,1.36,1.13,1.27,11660,2000,3,6,8,,,,,,
100106,07/03/2000,50.59354,8.82077,215,11.1,4.9,8,1.7,0.768,0,1.08,0.98,1.08,4380,2000,3,7,8,,,,,,
100106,08/03/2000,50.59354,8.82077,215,11.1,7.8,9.5,2.2,1.097,5,0.54,0.47,0.68,2820,2000,3,8,8,,,,,,
100106,09/03/2000,50.59354,8.82077,215,12.9,9.9,11.4,3,1.107,1.4,0.88,0.81,1.08,3000,2000,3,9,8,,,,,,
100106,10/03/2000,50.59354,8.82077,215,10.4,5,7.7,2,0.818,0.2,1.63,1.4,1.25,11090,2000,3,10,8,,,,,,
100106,11/03/2000,50.59354,8.82077,215,10.4,7.7,9.1,2.9,0.897,0.4,1.21,1.15,1.1,2850,2000,3,11,8,,,,,,
100106,12/03/2000,50.59354,8.82077,215,9.7,4.9,7.3,1.1,0.778,0,1.2,1.08,0.96,5980,2000,3,12,8,,,,,,
100106,13/03/2000,50.59354,8.82077,215,13.5,4.1,8.8,1.2,0.778,0.1,1.57,1.26,1.52,14480,2000,3,13,8,,,,,,
100106,14/03/2000,50.59354,8.82077,215,12.6,8.6,10.6,2.3,0.957,7.3,1.35,1.24,1.27,4877,2000,3,14,8,,,,,,
100106,15/03/2000,50.59354,8.82077,215,6.5,1.1,3.8,3,0.578,0.9,1.32,1.16,1.24,8290,2000,3,15,8,,,,,,
100106,16/03/2000,50.59354,8.82077,215,9.1,3,6.1,2.6,0.808,0.1,0.81,0.72,0.88,4340,2000,3,16,8,,,,,,
100106,17/03/2000,50.59354,8.82077,215,9.1,7.6,8.4,2.4,0.887,0.1,0.54,0.5,0.92,1840,2000,3,17,8,,,,,,
100106,18/03/2000,50.59354,8.82077,215,9.1,6.5,7.8,1.9,0.818,0.4,0.78,0.71,0.98,3040,2000,3,18,8,,,,,,
100106,19/03/2000,50.59354,8.82077,215,10.2,4.2,7.2,1.2,0.668,0,1.32,1.14,1.28,8600,2000,3,19,8,,,,,,
100106,20/03/2000,50.59354,8.82077,215,13.2,1.2,7.2,0.7,0.638,0,1.81,1.5,1.51,14660,2000,3,20,8,,,,,,
100106,21/03/2000,50.59354,8.82077,215,14.2,0.2,7.2,0.5,0.638,0,0,0,1.03,5650,2000,3,21,8,,,,,,
100106,22/03/2000,50.59354,8.82077,215,16.2,-1.1,7.6,0.7,0.708,0,1.65,1.3,1.72,16747,2000,3,22,8,,,,,,
100106,23/03/2000,50.59354,8.82077,215,16.4,1.4,8.9,0.5,0.758,0.6,1.62,1.32,1.56,13940,2000,3,23,8,,,,,,
100106,24/03/2000,50.59354,8.82077,215,14.9,8.2,11.6,1.3,1.017,3,1.16,1.04,1.22,5110,2000,3,24,8,,,,,,
100106,25/03/2000,50.59354,8.82077,215,14.7,7.3,11,1.4,0.997,1,1.63,1.46,1.36,7410,2000,3,25,8,,,,,,
100106,26/03/2000,50.59354,8.82077,215,11.6,4.3,8,1.1,0.828,0.8,0,0,0.84,1800,2000,3,26,8,,,,,,
100106,27/03/2000,50.59354,8.82077,215,12.2,2.4,7.3,0.8,0.798,0.6,1.62,1.42,1.24,9340,2000,3,27,8,,,,,,
100106,28/03/2000,50.59354,8.82077,215,5,3.3,4.2,1.2,0.668,0.1,1.07,0.96,0.9,5817,2000,3,28,8,,,,,,
100106,29/03/2000,50.59354,8.82077,215,9.1,2.6,5.9,2.1,0.788,0.9,0.73,0.66,0.88,3680,2000,3,29,8,,,,,,
100106,30/03/2000,50.59354,8.82077,215,8.1,6.5,7.3,1.3,0.907,0.1,0.24,0.21,0.65,1480,2000,3,30,8,,,,,,
100106,31/03/2000,50.59354,8.82077,215,7.8,5.9,6.9,1.1,0.828,0,0.69,0.62,0.83,3560,2000,3,31,8,,,,,,
100106,01/04/2000,50.59354,8.82077,215,7.4,-0.3,3.6,0.9,0.778,3.9,0.7,0.6,0.72,5250,2000,4,1,8,,,,,,
100106,02/04/2000,50.59354,8.82077,215,14,4.2,9.1,1.4,0.808,0,2.25,1.9,1.99,15640,2000,4,2,8,,,,,,
100106,03/04/2000,50.59354,8.82077,215,18,1.5,9.8,1,0.778,0.6,2.21,1.86,2.09,15360,2000,4,3,8,,,,,,
100106,04/04/2000,50.59354,8.82077,215,16.5,9,12.8,1.8,0.967,0.1,2.78,2.41,2.37,15360,2000,4,4,8,,,,,,
100106,05/04/2000,50.59354,8.82077,215,8.6,6.9,7.8,1.5,0.708,0.1,1.42,1.28,1.36,6660,2000,4,5,8,,,,,,
100106,06/04/2000,50.59354,8.82077,215,10.9,-1.8,4.6,1.4,0.409,0,2.28,1.87,2.28,21141,2000,4,6,8,,,,,,
100106,07/04/2000,50.59354,8.82077,215,13.8,-1.3,6.3,1,0.538,0,2.12,1.73,2.17,19150,2000,4,7,8,,,,,,
100106,08/04/2000,50.59354,8.82077,215,13.3,-1.3,6,0.7,0.598,0,2.52,2.13,2.04,19150,2000,4,8,8,,,,,,
100106,09/04/2000,50.59354,8.82077,215,13.4,4.6,9,1.3,0.678,0,2.36,2.03,2.13,15280,2000,4,9,8,,,,,,
100106,10/04/2000,50.59354,8.82077,215,13.9,1.7,7.8,1.5,0.588,0,1.99,1.67,2.21,15280,2000,4,10,8,,,,,,
100106,11/04/2000,50.59354,8.82077,215,14.3,-0.7,6.8,1.1,0.618,3,2.96,2.57,2.26,19150,2000,4,11,8,,,,,,
100106,12/04/2000,50.59354,8.82077,215,11.3,5.8,8.6,2.1,0.748,1.1,2.57,2.25,2.1,14640,2000,4,12,8,,,,,,
100106,13/04/2000,50.59354,8.82077,215,13,4.3,8.7,2.4,0.748,3.3,2.58,2.29,2.13,13210,2000,4,13,8,,,,,,
100106,14/04/2000,50.59354,8.82077,215,10.2,5.6,7.9,1.8,0.837,1.5,1.64,1.48,1.33,7430,2000,4,14,8,,,,,,
100106,15/04/2000,50.59354,8.82077,215,10.8,5.4,8.1,1.5,0.917,1.6,1.55,1.37,1.29,8299,2000,4,15,8,,,,,,
100106,16/04/2000,50.59354,8.82077,215,15.6,5.5,10.6,1.3,0.758,0.9,3.25,2.82,2.6,18700,2000,4,16,8,,,,,,
100106,17/04/2000,50.59354,8.82077,215,13.5,6.7,10.1,1.6,0.897,0,2.08,1.88,1.67,8960,2000,4,17,8,,,,,,
100106,18/04/2000,50.59354,8.82077,215,13.5,7.6,10.6,1,0.947,2,2.29,2.06,1.65,10020,2000,4,18,8,,,,,,
100106,19/04/2000,50.59354,8.82077,215,17.9,7.9,12.9,1,1.037,0,3.04,2.65,2.4,15840,2000,4,19,8,,,,,,
100106,20/04/2000,50.59354,8.82077,215,20.3,3.6,12,0.9,0.937,0,3.25,2.73,2.98,22015,2000,4,20,8,,,,,,
100106,21/04/2000,50.59354,8.82077,215,22,7.4,14.7,1,1.007,0,3.31,2.88,2.8,16890,2000,4,21,8,,,,,,
100106,22/04/2000,50.59354,8.82077,215,26.4,8.5,17.5,1,1.147,0,3.76,3.26,3.33,18940,2000,4,22,8,,,,,,
100106,23/04/2000,50.59354,8.82077,215,22.8,12.9,17.9,1.3,1.266,0.1,2.9,2.57,2.59,12020,2000,4,23,8,,,,,,
100106,24/04/2000,50.59354,8.82077,215,14,11.6,12.8,1.5,1.117,8,1.91,1.72,1.67,8070,2000,4,24,8,,,,,,
100106,25/04/2000,50.59354,8.82077,215,18.6,2.8,10.7,0.7,0.937,0,2.98,2.52,2.66,19968,2000,4,25,8,,,,,,
100106,26/04/2000,50.59354,8.82077,215,24.6,6,15.3,1.1,1.127,0,3.54,2.99,3.48,21810,2000,4,26,8,,,,,,
100106,27/04/2000,50.59354,8.82077,215,25.6,10.3,18,1.1,1.206,0,3.73,3.24,3.37,18460,2000,4,27,8,,,,,,
100106,28/04/2000,50.59354,8.82077,215,24.3,11.9,18.1,1,1.346,0.5,3.77,3.32,3.07,16970,2000,4,28,8,,,,,,
100106,29/04/2000,50.59354,8.82077,215,18.7,14.4,16.6,1,1.575,10,1.97,1.76,1.65,7950,2000,4,29,8,,,,,,
100106,30/04/2000,50.59354,8.82077,215,21,13.8,17.4,1,1.565,0,1.74,1.53,1.78,7950,2000,4,30,8,,,,,,
100106,01/05/2000,50.59354,8.82077,215,22.5,12.5,17.5,1.5,1.505,0,3.38,2.96,2.86,15540,2000,5,1,8,,,,,,
100106,02/05/2000,50.59354,8.82077,215,23.1,13,18.1,1.3,1.555,6,3.52,3.12,2.79,14850,2000,5,2,8,,,,,,
100106,03/05/2000,50.59354,8.82077,215,23.8,13.1,18.5,1,1.336,0,4.37,3.83,3.47,19840,2000,5,3,8,,,,,,
100106,04/05/2000,50.59354,8.82077,215,24.2,12.1,18.2,0.8,1.296,0,3.41,3.02,2.78,14480,2000,5,4,8,,,,,,
100106,05/05/2000,50.59354,8.82077,215,25.2,10.4,17.8,1.3,1.117,0.5,4.44,3.86,3.9,21610,2000,5,5,8,,,,,,
100106,06/05/2000,50.59354,8.82077,215,25.9,10.6,18.3,1.3,1.087,0,4.84,4.15,4.42,25590,2000,5,6,8,,,,,,
100106,07/05/2000,50.59354,8.82077,215,26.6,12.9,19.8,0.9,1.256,0,5.24,4.54,4.31,25250,2000,5,7,8,,,,,,
100106,08/05/2000,50.59354,8.82077,215,26.7,11.8,19.3,0.9,1.466,0,4.39,3.84,3.6,19900,2000,5,8,8,,,,,,
100106,09/05/2000,50.59354,8.82077,215,25.3,11.9,18.6,0.8,1.535,0,4.03,3.49,3.46,19910,2000,5,9,8,,,,,,
100106,10/05/2000,50.59354,8.82077,215,27.5,11.8,19.7,1,1.545,0,5.1,4.43,4.19,23870,2000,5,10,8,,,,,,
100106,11/05/2000,50.59354,8.82077,215,28.2,13.9,21.1,1.4,1.446,0,4.83,4.18,4.46,22960,2000,5,11,8,,,,,,
100106,12/05/2000,50.59354,8.82077,215,25.3,14.2,19.8,1.4,1.186,0,4.23,3.75,3.67,17130,2000,5,12,8,,,,,,
100106,13/05/2000,50.59354,8.82077,215,25.1,8.7,16.9,1,0.897,0,4.96,4.23,4.46,27670,2000,5,13,8,,,,,,
100106,14/05/2000,50.59354,8.82077,215,26.8,8.9,17.9,0.9,1.007,0,5.13,4.38,4.58,27970,2000,5,14,8,,,,,,
100106,15/05/2000,50.59354,8.82077,215,27.9,9.4,18.7,0.9,1.007,0,5.24,4.49,4.67,27750,2000,5,15,8,,,,,,
100106,16/05/2000,50.59354,8.82077,215,28.5,9,18.8,1,1.296,0.1,4.75,4.08,4.37,24630,2000,5,16,8,,,,,,
100106,17/05/2000,50.59354,8.82077,215,22,14.9,18.5,1.2,1.446,3,3.08,2.72,2.77,13400,2000,5,17,8,,,,,,
100106,18/05/2000,50.59354,8.82077,215,17,8.4,12.7,1.5,0.997,1,3.14,2.79,2.58,14640,2000,5,18,8,,,,,,
100106,19/05/2000,50.59354,8.82077,215,15.4,7.3,11.4,1.9,0.987,6,3.26,2.9,2.51,15440,2000,5,19,8,,,,,,
100106,20/05/2000,50.59354,8.82077,215,15.2,6.8,11,1.4,0.977,3,2.74,2.43,2.2,13190,2000,5,20,8,,,,,,
100106,21/05/2000,50.59354,8.82077,215,15.8,3.6,9.7,0.9,1.007,3,2.32,2.06,1.87,11740,2000,5,21,8,,,,,,
100106,22/05/2000,50.59354,8.82077,215,14.2,8.3,11.3,1.6,1.127,0.4,1.69,1.51,1.51,7650,2000,5,22,8,,,,,,
100106,23/05/2000,50.59354,8.82077,215,17.7,8.1,12.9,1,1.147,0.1,2.6,2.29,2.23,12830,2000,5,23,8,,,,,,
100106,24/05/2000,50.59354,8.82077,215,19.7,9.3,14.5,0.7,1.326,3,2.03,1.82,1.77,8670,2000,5,24,8,,,,,,
100106,25/05/2000,50.59354,8.82077,215,18.1,12.1,15.1,1.6,1.366,3,1.79,1.58,1.84,8120,2000,5,25,8,,,,,,
100106,26/05/2000,50.59354,8.82077,215,20.3,5.3,12.8,1.1,1.017,0,4.63,4.03,3.69,24860,2000,5,26,8,,,,,,
100106,27/05/2000,50.59354,8.82077,215,17.4,14.1,15.8,2.4,0.957,0.9,3.91,3.49,3.53,16270,2000,5,27,8,,,,,,
100106,28/05/2000,50.59354,8.82077,215,17.9,7.9,12.9,2.5,0.867,0.5,2.72,2.45,2.81,11380,2000,5,28,8,,,,,,
100106,29/05/2000,50.59354,8.82077,215,14.4,6.6,10.5,1.7,0.937,5,3.02,2.63,2.58,16890,2000,5,29,8,,,,,,
100106,30/05/2000,50.59354,8.82077,215,13.6,3.9,8.8,1,0.997,2.7,2.4,2.12,1.88,12890,2000,5,30,8,,,,,,
100106,31/05/2000,50.59354,8.82077,215,17.8,8.5,13.2,0.9,1.077,0,2.98,2.62,2.5,14650,2000,5,31,8,,,,,,
100106,01/06/2000,50.59354,8.82077,215,23,8.7,15.9,1.2,1.246,0,4.27,3.76,3.45,19590,2000,6,1,8,,,,,,
100106,02/06/2000,50.59354,8.82077,215,28.5,10,19.3,0.9,1.505,0,5.33,4.63,4.55,25570,2000,6,2,8,,,,,,
100106,03/06/2000,50.59354,8.82077,215,29.3,14.9,22.1,1.4,1.655,11,5.13,4.48,4.59,22380,2000,6,3,8,,,,,,
100106,04/06/2000,50.59354,8.82077,215,27.5,15.9,21.7,1.3,1.844,11,5.5,4.85,4.36,22510,2000,6,4,8,,,,,,
100106,05/06/2000,50.59354,8.82077,215,24.8,16.5,20.7,1.3,1.854,3,2.94,2.61,2.65,11770,2000,6,5,8,,,,,,
100106,06/06/2000,50.59354,8.82077,215,18.5,12.4,15.5,2.3,1.236,0.5,3.75,3.36,2.99,15270,2000,6,6,8,,,,,,
100106,07/06/2000,50.59354,8.82077,215,18.9,10.4,14.7,2.1,1.107,0,3.64,3.22,3.13,16370,2000,6,7,8,,,,,,
100106,08/06/2000,50.59354,8.82077,215,22,6.2,14.1,1.1,1.047,0,4.92,4.22,4.28,28000,2000,6,8,8,,,,,,
100106,09/06/2000,50.59354,8.82077,215,29.4,9.7,19.6,0.9,1.436,0,5.65,4.86,5.01,28360,2000,6,9,8,,,,,,
100106,10/06/2000,50.59354,8.82077,215,30.4,14.5,22.5,1.1,1.765,0,5.62,4.9,4.84,24630,2000,6,10,8,,,,,,
100106,11/06/2000,50.59354,8.82077,215,19.5,17,18.3,1.3,1.695,4,2.6,2.33,2.11,9687,2000,6,11,8,,,,,,
100106,12/06/2000,50.59354,8.82077,215,25,10.9,18,1,1.356,0,5.84,5.04,4.9,29670,2000,6,12,8,,,,,,
100106,13/06/2000,50.59354,8.82077,215,29.2,11.1,20.2,0.9,1.416,0,6,5.18,5.2,29370,2000,6,13,8,,,,,,
100106,14/06/2000,50.59354,8.82077,215,27,15,21,1.5,1.535,0,6.33,5.54,5.2,27880,2000,6,14,8,,,,,,
100106,15/06/2000,50.59354,8.82077,215,20.6,16.7,18.7,2,1.426,0.1,2.75,2.5,2.56,9110,2000,6,15,8,,,,,,
100106,16/06/2000,50.59354,8.82077,215,20,7.8,13.9,1.5,0.887,0,4.48,3.9,3.91,23423,2000,6,16,8,,,,,,
100106,17/06/2000,50.59354,8.82077,215,21.9,5.4,13.7,0.8,0.808,0,5.34,4.57,4.57,31250,2000,6,17,8,,,,,,
100106,18/06/2000,50.59354,8.82077,215,28.6,6.4,17.5,0.6,0.997,0,5.47,4.68,4.81,29500,2000,6,18,8,,,,,,
100106,19/06/2000,50.59354,8.82077,215,32.9,12,22.5,1,1.186,0,6.28,5.42,5.68,29680,2000,6,19,8,,,,,,
100106,20/06/2000,50.59354,8.82077,215,34.7,13.4,24.1,1,1.356,0,6.46,5.59,5.82,29220,2000,6,20,8,,,,,,
100106,21/06/2000,50.59354,8.82077,215,32.3,16,24.2,1.2,1.476,1,6.42,5.6,5.62,27520,2000,6,21,8,,,,,,
100106,22/06/2000,50.59354,8.82077,215,24.3,18.3,21.3,1.9,1.406,0.6,5.46,4.88,4.44,20490,2000,6,22,8,,,,,,
